,currently.apparentTemperature,currently.cloudCover,currently.dewPoint,currently.humidity,currently.icon,currently.precipType,currently.pressure,currently.summary,currently.temperature,currently.time,currently.uvIndex,currently.visibility,currently.windBearing,currently.windSpeed,daily.data,latitude,longitude,offset,timezone
30,25.62,,15.1,0.52,clear-day,rain,1016.81,Clear,25.62,1422716400,,,0.0,18.34,"[{'time': 1422673200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1422696258, 'sunsetTime': 1422745956, 'moonPhase': 0.41, 'dewPoint': 14.79, 'humidity': 0.73, 'pressure': 1015.66, 'windSpeed': 17.88, 'windBearing': 34, 'uvIndex': 0, 'uvIndexTime': 1422673200, 'temperatureMin': 14.81, 'temperatureMinTime': 1422694800, 'temperatureMax': 27.2, 'temperatureMaxTime': 1422727200, 'apparentTemperatureMin': 14.84, 'apparentTemperatureMinTime': 1422694800, 'apparentTemperatureMax': 27.47, 'apparentTemperatureMaxTime': 1422727200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
31,28.93,0.13,19.0,0.59,partly-cloudy-day,rain,1014.02,Partly Cloudy,27.7,1422802800,9.0,,20.0,25.9,"[{'time': 1422759600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1422782721, 'sunsetTime': 1422832312, 'moonPhase': 0.44, 'dewPoint': 17.64, 'humidity': 0.75, 'pressure': 1013.45, 'windSpeed': 16.48, 'windBearing': 49, 'cloudCover': 0.28, 'uvIndex': 9, 'uvIndexTime': 1422802800, 'temperatureMin': 16.51, 'temperatureMinTime': 1422781200, 'temperatureMax': 29.3, 'temperatureMaxTime': 1422813600, 'apparentTemperatureMin': 16.52, 'apparentTemperatureMinTime': 1422781200, 'apparentTemperatureMax': 30.55, 'apparentTemperatureMaxTime': 1422813600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
32,29.83,0.25,19.4,0.58,partly-cloudy-day,rain,1015.29,Partly Cloudy,28.4,1422889200,9.0,,90.0,14.78,"[{'time': 1422846000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1422869183, 'sunsetTime': 1422918666, 'moonPhase': 0.47, 'dewPoint': 19.76, 'humidity': 0.79, 'pressure': 1013.71, 'windSpeed': 11.53, 'windBearing': 73, 'cloudCover': 0.53, 'uvIndex': 9, 'uvIndexTime': 1422889200, 'temperatureMin': 19.61, 'temperatureMinTime': 1422867600, 'temperatureMax': 28.51, 'temperatureMaxTime': 1422900000, 'apparentTemperatureMin': 20.14, 'apparentTemperatureMinTime': 1422867600, 'apparentTemperatureMax': 30.23, 'apparentTemperatureMaxTime': 1422910800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
33,29.61,0.75,20.7,0.66,partly-cloudy-day,rain,1011.71,Mostly Cloudy,27.7,1422975600,6.0,,50.0,25.9,"[{'time': 1422932400, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1422955645, 'sunsetTime': 1423005019, 'moonPhase': 0.5, 'dewPoint': 20.12, 'humidity': 0.81, 'pressure': 1011.65, 'windSpeed': 16.68, 'windBearing': 64, 'cloudCover': 0.74, 'uvIndex': 6, 'uvIndexTime': 1422975600, 'temperatureMin': 21.01, 'temperatureMinTime': 1422954000, 'temperatureMax': 27.7, 'temperatureMaxTime': 1422975600, 'apparentTemperatureMin': 21.53, 'apparentTemperatureMinTime': 1422954000, 'apparentTemperatureMax': 29.61, 'apparentTemperatureMaxTime': 1422975600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
34,30.27,0.88,22.3,0.73,cloudy,rain,1009.51,Humid and Overcast,27.62,1423062000,5.0,,50.0,14.78,"[{'time': 1423018800, 'summary': 'Humid and mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423042107, 'sunsetTime': 1423091371, 'moonPhase': 0.53, 'dewPoint': 20.68, 'humidity': 0.82, 'pressure': 1009.26, 'windSpeed': 10.88, 'windBearing': 70, 'uvIndex': 6, 'uvIndexTime': 1423072800, 'temperatureMin': 19.81, 'temperatureMinTime': 1423040400, 'temperatureMax': 30.22, 'temperatureMaxTime': 1423072800, 'apparentTemperatureMin': 20.31, 'apparentTemperatureMinTime': 1423040400, 'apparentTemperatureMax': 32.61, 'apparentTemperatureMaxTime': 1423072800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
35,29.26,0.13,20.4,0.65,partly-cloudy-day,rain,1010.01,Partly Cloudy,27.51,1423148400,9.0,,20.0,12.95,"[{'time': 1423105200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423128568, 'sunsetTime': 1423177721, 'moonPhase': 0.56, 'dewPoint': 20.43, 'humidity': 0.79, 'pressure': 1009.44, 'windSpeed': 8.43, 'windBearing': 95, 'uvIndex': 9, 'uvIndexTime': 1423148400, 'temperatureMin': 18.2, 'temperatureMinTime': 1423126800, 'temperatureMax': 30.61, 'temperatureMaxTime': 1423159200, 'apparentTemperatureMin': 18.52, 'apparentTemperatureMinTime': 1423126800, 'apparentTemperatureMax': 33.44, 'apparentTemperatureMaxTime': 1423159200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
36,33.6,0.88,22.5,0.64,cloudy,rain,1010.3,Humid and Overcast,29.92,1423234800,5.0,,20.0,11.16,"[{'time': 1423191600, 'summary': 'Humid and overcast throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423215030, 'sunsetTime': 1423264070, 'moonPhase': 0.59, 'temperatureLow': 20.01, 'temperatureLowTime': 1423299600, 'apparentTemperatureLow': 20.68, 'apparentTemperatureLowTime': 1423299600, 'dewPoint': 21.34, 'humidity': 0.77, 'pressure': 1009.62, 'windSpeed': 7.84, 'windBearing': 51, 'uvIndex': 5, 'uvIndexTime': 1423234800, 'temperatureMin': 21.01, 'temperatureMinTime': 1423213200, 'temperatureMax': 32.41, 'temperatureMaxTime': 1423245600, 'apparentTemperatureMin': 21.68, 'apparentTemperatureMinTime': 1423213200, 'apparentTemperatureMax': 35.09, 'apparentTemperatureMaxTime': 1423245600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
37,31.83,0.63,21.7,0.65,partly-cloudy-day,rain,1011.0,Mostly Cloudy,29.02,1423321200,6.0,,20.0,12.95,"[{'time': 1423278000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423301491, 'sunsetTime': 1423350417, 'moonPhase': 0.62, 'dewPoint': 20.72, 'humidity': 0.84, 'windSpeed': 8.81, 'windBearing': 46, 'uvIndex': 6, 'uvIndexTime': 1423321200, 'temperatureMin': 20.01, 'temperatureMinTime': 1423299600, 'temperatureMax': 30.8, 'temperatureMaxTime': 1423332000, 'apparentTemperatureMin': 20.68, 'apparentTemperatureMinTime': 1423299600, 'apparentTemperatureMax': 33.57, 'apparentTemperatureMaxTime': 1423332000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
38,21.33,1.0,19.4,0.92,cloudy,rain,1009.61,Overcast,20.8,1423407600,5.0,,270.0,16.56,"[{'time': 1423364400, 'summary': 'Overcast throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423387952, 'sunsetTime': 1423436763, 'moonPhase': 0.65, 'dewPoint': 18.73, 'humidity': 0.86, 'pressure': 1007.7, 'windSpeed': 11.28, 'windBearing': 0, 'uvIndex': 5, 'uvIndexTime': 1423407600, 'temperatureMin': 17.21, 'temperatureMinTime': 1423450800, 'temperatureMax': 26.02, 'temperatureMaxTime': 1423429200, 'apparentTemperatureMin': 17.4, 'apparentTemperatureMinTime': 1423450800, 'apparentTemperatureMax': 26.29, 'apparentTemperatureMaxTime': 1423429200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
39,27.87,0.88,20.4,0.7,cloudy,rain,1007.8,Overcast,26.4,1423494000,5.0,,270.0,5.41,"[{'time': 1423450800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1423474413, 'sunsetTime': 1423523108, 'moonPhase': 0.68, 'temperatureHigh': 26.4, 'temperatureHighTime': 1423494000, 'apparentTemperatureHigh': 27.87, 'apparentTemperatureHighTime': 1423494000, 'dewPoint': 17.56, 'humidity': 0.88, 'pressure': 1008.42, 'windSpeed': 7.37, 'windBearing': 242, 'cloudCover': 0.61, 'uvIndex': 6, 'uvIndexTime': 1423508400, 'temperatureMin': 15.21, 'temperatureMinTime': 1423461600, 'temperatureMax': 26.4, 'temperatureMaxTime': 1423494000, 'apparentTemperatureMin': 15.34, 'apparentTemperatureMinTime': 1423461600, 'apparentTemperatureMax': 27.87, 'apparentTemperatureMaxTime': 1423494000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
40,23.1,0.75,18.1,0.75,partly-cloudy-day,rain,1013.41,Mostly Cloudy,22.81,1423580400,6.0,,230.0,11.16,"[{'time': 1423537200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423560874, 'sunsetTime': 1423609451, 'moonPhase': 0.71, 'dewPoint': 16.54, 'humidity': 0.8, 'pressure': 1012.36, 'windSpeed': 6.16, 'windBearing': 240, 'uvIndex': 7, 'uvIndexTime': 1423591200, 'temperatureMin': 16.81, 'temperatureMinTime': 1423623600, 'temperatureMax': 27.2, 'temperatureMaxTime': 1423602000, 'apparentTemperatureMin': 16.93, 'apparentTemperatureMinTime': 1423623600, 'apparentTemperatureMax': 27.32, 'apparentTemperatureMaxTime': 1423602000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
41,27.58,,18.6,0.62,clear-day,rain,1014.51,Clear,26.5,1423666800,,,320.0,12.95,"[{'time': 1423623600, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423647334, 'sunsetTime': 1423695793, 'moonPhase': 0.74, 'dewPoint': 16.18, 'humidity': 0.77, 'pressure': 1012.69, 'windSpeed': 10.89, 'windBearing': 328, 'uvIndex': 0, 'uvIndexTime': 1423623600, 'temperatureMin': 14.81, 'temperatureMinTime': 1423645200, 'temperatureMax': 29.62, 'temperatureMaxTime': 1423677600, 'apparentTemperatureMin': 14.81, 'apparentTemperatureMinTime': 1423645200, 'apparentTemperatureMax': 29.62, 'apparentTemperatureMaxTime': 1423677600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
42,28.34,0.5,19.5,0.64,partly-cloudy-day,rain,1011.29,Mostly Cloudy,27.0,1423753200,7.0,,320.0,20.54,"[{'time': 1423710000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423733794, 'sunsetTime': 1423782134, 'moonPhase': 0.78, 'dewPoint': 14.91, 'humidity': 0.69, 'pressure': 1012.56, 'windSpeed': 14.84, 'windBearing': 298, 'uvIndex': 7, 'uvIndexTime': 1423764000, 'temperatureMin': 16.01, 'temperatureMinTime': 1423720800, 'temperatureMax': 29.71, 'temperatureMaxTime': 1423764000, 'apparentTemperatureMin': 16.05, 'apparentTemperatureMinTime': 1423720800, 'apparentTemperatureMax': 29.77, 'apparentTemperatureMaxTime': 1423764000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
43,22.7,,9.99,0.45,clear-day,rain,1020.29,Clear,22.7,1423839600,,,140.0,14.78,"[{'time': 1423796400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423820253, 'sunsetTime': 1423868473, 'moonPhase': 0.81, 'dewPoint': 10.68, 'humidity': 0.62, 'pressure': 1019.04, 'windSpeed': 10.93, 'windBearing': 125, 'uvIndex': 1, 'uvIndexTime': 1423861200, 'temperatureMin': 13.21, 'temperatureMinTime': 1423818000, 'temperatureMax': 23.9, 'temperatureMaxTime': 1423850400, 'apparentTemperatureMin': 13.21, 'apparentTemperatureMinTime': 1423818000, 'apparentTemperatureMax': 23.9, 'apparentTemperatureMaxTime': 1423850400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
44,23.56,0.25,17.0,0.67,partly-cloudy-day,rain,1017.71,Partly Cloudy,23.4,1423926000,8.0,,50.0,24.13,"[{'time': 1423882800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423906712, 'sunsetTime': 1423954811, 'moonPhase': 0.85, 'dewPoint': 15.34, 'humidity': 0.77, 'pressure': 1017.11, 'windSpeed': 17.72, 'windBearing': 71, 'uvIndex': 8, 'uvIndexTime': 1423926000, 'temperatureMin': 14.31, 'temperatureMinTime': 1423904400, 'temperatureMax': 27, 'temperatureMaxTime': 1423947600, 'apparentTemperatureMin': 14.31, 'apparentTemperatureMinTime': 1423904400, 'apparentTemperatureMax': 27.46, 'apparentTemperatureMaxTime': 1423947600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
45,25.24,0.88,17.8,0.64,cloudy,rain,1017.31,Overcast,25.01,1424012400,5.0,,50.0,25.9,"[{'time': 1423969200, 'summary': 'Overcast throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1423993171, 'sunsetTime': 1424041149, 'moonPhase': 0.88, 'dewPoint': 16.53, 'humidity': 0.77, 'pressure': 1016.47, 'windSpeed': 16.83, 'windBearing': 78, 'uvIndex': 5, 'uvIndexTime': 1424012400, 'temperatureMin': 16.01, 'temperatureMinTime': 1423990800, 'temperatureMax': 25.8, 'temperatureMaxTime': 1424023200, 'apparentTemperatureMin': 16.11, 'apparentTemperatureMinTime': 1423990800, 'apparentTemperatureMax': 26.06, 'apparentTemperatureMaxTime': 1424023200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
46,26.22,0.5,19.5,0.68,partly-cloudy-day,rain,1015.52,Mostly Cloudy,25.8,1424098800,7.0,,20.0,22.34,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
47,28.69,0.25,18.0,0.55,partly-cloudy-day,rain,1013.09,Partly Cloudy,27.8,1424185200,8.0,,90.0,12.95,"[{'time': 1424142000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424166087, 'sunsetTime': 1424213819, 'moonPhase': 0.96, 'temperatureLow': 18.01, 'temperatureLowTime': 1424253600, 'apparentTemperatureLow': 18.47, 'apparentTemperatureLowTime': 1424253600, 'dewPoint': 18.23, 'humidity': 0.76, 'pressure': 1011.39, 'windSpeed': 13.4, 'windBearing': 56, 'uvIndex': 8, 'uvIndexTime': 1424185200, 'temperatureMin': 18.2, 'temperatureMinTime': 1424163600, 'temperatureMax': 30.01, 'temperatureMaxTime': 1424196000, 'apparentTemperatureMin': 18.53, 'apparentTemperatureMinTime': 1424163600, 'apparentTemperatureMax': 30.92, 'apparentTemperatureMaxTime': 1424206800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
48,24.51,0.88,18.4,0.7,cloudy,rain,1006.5,Overcast,24.21,1424271600,5.0,,161.0,20.54,"[{'time': 1424228400, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1424252545, 'sunsetTime': 1424300153, 'moonPhase': 0, 'temperatureHigh': 26.02, 'temperatureHighTime': 1424282400, 'apparentTemperatureHigh': 26.35, 'apparentTemperatureHighTime': 1424282400, 'dewPoint': 17.67, 'humidity': 0.82, 'pressure': 1006.74, 'windSpeed': 13.78, 'windBearing': 215, 'cloudCover': 0.65, 'uvIndex': 5, 'uvIndexTime': 1424271600, 'temperatureMin': 18.01, 'temperatureMinTime': 1424253600, 'temperatureMax': 26.02, 'temperatureMaxTime': 1424282400, 'apparentTemperatureMin': 18.2, 'apparentTemperatureMinTime': 1424314800, 'apparentTemperatureMax': 26.35, 'apparentTemperatureMaxTime': 1424282400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
49,19.21,0.5,9.71,0.54,partly-cloudy-day,rain,1013.2,Mostly Cloudy,19.21,1424358000,7.0,,180.0,18.34,"[{'time': 1424314800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424339002, 'sunsetTime': 1424386486, 'moonPhase': 0.04, 'dewPoint': 10.32, 'humidity': 0.66, 'pressure': 1012.39, 'windSpeed': 13.8, 'windBearing': 157, 'uvIndex': 7, 'uvIndexTime': 1424358000, 'temperatureMin': 13.81, 'temperatureMinTime': 1424336400, 'temperatureMax': 22.02, 'temperatureMaxTime': 1424368800, 'apparentTemperatureMin': 13.81, 'apparentTemperatureMinTime': 1424336400, 'apparentTemperatureMax': 22.02, 'apparentTemperatureMaxTime': 1424368800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
50,19.81,0.25,7.9,0.46,partly-cloudy-day,rain,1020.29,Partly Cloudy,19.81,1424444400,8.0,,140.0,22.34,"[{'time': 1424401200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424425459, 'sunsetTime': 1424472817, 'moonPhase': 0.08, 'dewPoint': 8.89, 'humidity': 0.68, 'pressure': 1018.51, 'windSpeed': 10.92, 'windBearing': 147, 'uvIndex': 8, 'uvIndexTime': 1424444400, 'temperatureMin': 11.21, 'temperatureMinTime': 1424422800, 'temperatureMax': 21.81, 'temperatureMaxTime': 1424455200, 'apparentTemperatureMin': 11.21, 'apparentTemperatureMinTime': 1424422800, 'apparentTemperatureMax': 21.81, 'apparentTemperatureMaxTime': 1424455200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
51,21.4,0.88,15.1,0.67,cloudy,rain,1020.21,Overcast,21.4,1424530800,5.0,,50.0,5.41,"[{'time': 1424487600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424511915, 'sunsetTime': 1424559148, 'moonPhase': 0.12, 'dewPoint': 12.19, 'humidity': 0.75, 'pressure': 1019.32, 'windSpeed': 4.12, 'windBearing': 62, 'uvIndex': 5, 'uvIndexTime': 1424530800, 'temperatureMin': 9.81, 'temperatureMinTime': 1424509200, 'temperatureMax': 24, 'temperatureMaxTime': 1424552400, 'apparentTemperatureMin': 8.89, 'apparentTemperatureMinTime': 1424509200, 'apparentTemperatureMax': 24, 'apparentTemperatureMaxTime': 1424552400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
52,26.02,,14.4,0.49,clear-day,rain,1017.89,Clear,26.02,1424617200,,,230.0,12.95,"[{'time': 1424574000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424598371, 'sunsetTime': 1424645478, 'moonPhase': 0.15, 'dewPoint': 13.95, 'humidity': 0.74, 'pressure': 1017.37, 'windSpeed': 3.88, 'windBearing': 207, 'uvIndex': 0, 'uvIndexTime': 1424574000, 'temperatureMin': 11.21, 'temperatureMinTime': 1424595600, 'temperatureMax': 28.4, 'temperatureMaxTime': 1424628000, 'apparentTemperatureMin': 11.21, 'apparentTemperatureMinTime': 1424595600, 'apparentTemperatureMax': 28.4, 'apparentTemperatureMaxTime': 1424628000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
53,29.94,0.38,18.2,0.52,partly-cloudy-day,rain,1015.82,Partly Cloudy,29.02,1424703600,7.0,,50.0,9.37,"[{'time': 1424660400, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424684826, 'sunsetTime': 1424731806, 'moonPhase': 0.19, 'dewPoint': 16.42, 'humidity': 0.72, 'pressure': 1014.82, 'windSpeed': 4.85, 'windBearing': 30, 'uvIndex': 7, 'uvIndexTime': 1424703600, 'temperatureMin': 13.71, 'temperatureMinTime': 1424682000, 'temperatureMax': 32.01, 'temperatureMaxTime': 1424714400, 'apparentTemperatureMin': 13.71, 'apparentTemperatureMinTime': 1424682000, 'apparentTemperatureMax': 32.28, 'apparentTemperatureMaxTime': 1424714400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
54,34.32,0.13,20.5,0.51,partly-cloudy-day,rain,1012.21,Partly Cloudy,31.82,1424790000,8.0,,341.0,18.34,"[{'time': 1424746800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424771281, 'sunsetTime': 1424818134, 'moonPhase': 0.23, 'dewPoint': 18.85, 'humidity': 0.71, 'pressure': 1011.34, 'windSpeed': 11.51, 'windBearing': 27, 'uvIndex': 8, 'uvIndexTime': 1424790000, 'temperatureMin': 18.2, 'temperatureMinTime': 1424757600, 'temperatureMax': 33.22, 'temperatureMaxTime': 1424800800, 'apparentTemperatureMin': 18.45, 'apparentTemperatureMinTime': 1424757600, 'apparentTemperatureMax': 34.67, 'apparentTemperatureMaxTime': 1424800800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
55,21.94,1.0,17.4,0.76,cloudy,rain,1014.11,Overcast,21.71,1424876400,4.0,,71.0,22.34,"[{'time': 1424833200, 'summary': 'Overcast throughout the day.', 'icon': 'cloudy', 'sunriseTime': 1424857736, 'sunsetTime': 1424904461, 'moonPhase': 0.26, 'dewPoint': 18.34, 'humidity': 0.83, 'pressure': 1013.35, 'windSpeed': 20.85, 'windBearing': 127, 'cloudCover': 0.94, 'uvIndex': 4, 'uvIndexTime': 1424876400, 'temperatureMin': 19.01, 'temperatureMinTime': 1424919600, 'temperatureMax': 23, 'temperatureMaxTime': 1424833200, 'apparentTemperatureMin': 19.3, 'apparentTemperatureMinTime': 1424919600, 'apparentTemperatureMax': 23.44, 'apparentTemperatureMaxTime': 1424833200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
56,19.19,1.0,17.8,0.94,cloudy,rain,1014.11,Overcast,18.81,1424962800,4.0,,161.0,9.37,"[{'time': 1424919600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1424944190, 'sunsetTime': 1424990787, 'moonPhase': 0.29, 'dewPoint': 17.73, 'humidity': 0.87, 'pressure': 1013.6, 'windSpeed': 14.19, 'windBearing': 161, 'uvIndex': 5, 'uvIndexTime': 1424973600, 'temperatureMin': 17.01, 'temperatureMinTime': 1424941200, 'temperatureMax': 24.61, 'temperatureMaxTime': 1424984400, 'apparentTemperatureMin': 17.18, 'apparentTemperatureMinTime': 1424941200, 'apparentTemperatureMax': 25.03, 'apparentTemperatureMaxTime': 1424984400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
57,24.61,,15.3,0.56,clear-day,rain,1016.4,Clear,24.61,1425049200,,,90.0,16.56,"[{'time': 1425006000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1425030644, 'sunsetTime': 1425077113, 'moonPhase': 0.32, 'dewPoint': 14.86, 'humidity': 0.7, 'pressure': 1015.41, 'windSpeed': 12.08, 'windBearing': 138, 'uvIndex': 1, 'uvIndexTime': 1425038400, 'temperatureMin': 16.21, 'temperatureMinTime': 1425092400, 'temperatureMax': 27.8, 'temperatureMaxTime': 1425060000, 'apparentTemperatureMin': 16.21, 'apparentTemperatureMinTime': 1425092400, 'apparentTemperatureMax': 27.8, 'apparentTemperatureMaxTime': 1425060000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
58,22.2,0.63,10.7,0.48,partly-cloudy-day,rain,1018.19,Mostly Cloudy,22.2,1425135600,6.0,,20.0,20.54,"[{'time': 1425092400, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1425117097, 'sunsetTime': 1425163437, 'moonPhase': 0.36, 'dewPoint': 13, 'humidity': 0.73, 'pressure': 1016.8, 'windSpeed': 12.97, 'windBearing': 57, 'uvIndex': 6, 'uvIndexTime': 1425135600, 'temperatureMin': 14.61, 'temperatureMinTime': 1425103200, 'temperatureMax': 23.6, 'temperatureMaxTime': 1425146400, 'apparentTemperatureMin': 14.61, 'apparentTemperatureMinTime': 1425103200, 'apparentTemperatureMax': 23.6, 'apparentTemperatureMaxTime': 1425146400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
59,17.21,0.19,16.0,0.94,partly-cloudy-day,rain,1010.01,Partly Cloudy,17.01,1425222000,7.0,6.994,90.0,29.54,"[{'time': 1425178800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1425203550, 'sunsetTime': 1425249761, 'moonPhase': 0.39, 'temperatureHigh': 22.2, 'temperatureHighTime': 1425232800, 'apparentTemperatureHigh': 22.68, 'apparentTemperatureHighTime': 1425232800, 'dewPoint': 16.59, 'humidity': 0.91, 'pressure': 1012.1, 'windSpeed': 12.07, 'windBearing': 87, 'cloudCover': 0.69, 'uvIndex': 7, 'uvIndexTime': 1425222000, 'temperatureMin': 16.41, 'temperatureMinTime': 1425189600, 'temperatureMax': 22.2, 'temperatureMaxTime': 1425232800, 'apparentTemperatureMin': 16.41, 'apparentTemperatureMinTime': 1425189600, 'apparentTemperatureMax': 22.68, 'apparentTemperatureMaxTime': 1425232800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
60,26.09,0.13,20.0,0.71,partly-cloudy-day,rain,1010.6,Partly Cloudy,25.62,1425308400,8.0,,0.0,16.56,"[{'time': 1425265200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1425290002, 'sunsetTime': 1425336084, 'moonPhase': 0.42, 'temperatureHigh': 28.82, 'temperatureHighTime': 1425330000, 'temperatureLow': 19.81, 'temperatureLowTime': 1425373200, 'apparentTemperatureHigh': 30.43, 'apparentTemperatureHighTime': 1425330000, 'apparentTemperatureLow': 20.28, 'apparentTemperatureLowTime': 1425373200, 'dewPoint': 18.43, 'humidity': 0.86, 'pressure': 1009.62, 'windSpeed': 10.06, 'windBearing': 0, 'uvIndex': 8, 'uvIndexTime': 1425308400, 'temperatureMin': 14.91, 'temperatureMinTime': 1425286800, 'temperatureMax': 28.82, 'temperatureMaxTime': 1425330000, 'apparentTemperatureMin': 14.95, 'apparentTemperatureMinTime': 1425286800, 'apparentTemperatureMax': 30.43, 'apparentTemperatureMaxTime': 1425330000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
61,22.6,1.0,18.8,0.81,cloudy,rain,1010.3,Overcast,22.2,1425394800,4.0,,140.0,22.34,"[{'time': 1425351600, 'summary': 'Overcast throughout the day.', 'icon': 'cloudy', 'sunriseTime': 1425376454, 'sunsetTime': 1425422406, 'moonPhase': 0.45, 'dewPoint': 19.55, 'humidity': 0.91, 'windSpeed': 11.8, 'windBearing': 120, 'cloudCover': 0.94, 'uvIndex': 4, 'uvIndexTime': 1425394800, 'temperatureMin': 19.81, 'temperatureMinTime': 1425373200, 'temperatureMax': 22.61, 'temperatureMaxTime': 1425416400, 'apparentTemperatureMin': 20.28, 'apparentTemperatureMinTime': 1425373200, 'apparentTemperatureMax': 23.22, 'apparentTemperatureMaxTime': 1425416400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
